order_id,product_id,add_to_cart_order,reordered,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
21461,46906,1,0,21461,42030,train,4,0,15,2
21461,38456,2,0,21461,42030,train,4,0,15,2
21461,40723,3,0,21461,42030,train,4,0,15,2
21461,41950,4,0,21461,42030,train,4,0,15,2
21461,30391,5,1,21461,42030,train,4,0,15,2
21461,8174,6,0,21461,42030,train,4,0,15,2
21461,37067,7,0,21461,42030,train,4,0,15,2
21461,42265,8,1,21461,42030,train,4,0,15,2
21461,24830,9,1,21461,42030,train,4,0,15,2
21461,27625,10,0,21461,42030,train,4,0,15,2
21461,39877,11,0,21461,42030,train,4,0,15,2
21461,21137,12,0,21461,42030,train,4,0,15,2
21463,47766,1,1,21463,23501,train,22,1,11,12
21463,8518,2,0,21463,23501,train,22,1,11,12
21463,28842,3,0,21463,23501,train,22,1,11,12
21463,26209,4,1,21463,23501,train,22,1,11,12
21463,31553,5,1,21463,23501,train,22,1,11,12
21463,46906,6,0,21463,23501,train,22,1,11,12
21463,19508,7,0,21463,23501,train,22,1,11,12
21463,8490,8,1,21463,23501,train,22,1,11,12
21463,26131,9,1,21463,23501,train,22,1,11,12
21463,6933,10,1,21463,23501,train,22,1,11,12
21463,11374,11,1,21463,23501,train,22,1,11,12
21463,11448,12,0,21463,23501,train,22,1,11,12
21463,33855,13,0,21463,23501,train,22,1,11,12
21463,8309,14,0,21463,23501,train,22,1,11,12
21463,25647,15,0,21463,23501,train,22,1,11,12
21463,41220,16,1,21463,23501,train,22,1,11,12
21463,42617,17,0,21463,23501,train,22,1,11,12
21463,34126,18,0,21463,23501,train,22,1,11,12
21463,47626,19,1,21463,23501,train,22,1,11,12
21463,38456,20,0,21463,23501,train,22,1,11,12
21463,20469,21,0,21463,23501,train,22,1,11,12
21464,27544,1,0,21464,30023,train,35,1,21,3
21464,6182,2,1,21464,30023,train,35,1,21,3
21464,1194,3,1,21464,30023,train,35,1,21,3
21464,15100,4,1,21464,30023,train,35,1,21,3
21464,4562,5,0,21464,30023,train,35,1,21,3
21464,5876,6,0,21464,30023,train,35,1,21,3
21464,1396,7,0,21464,30023,train,35,1,21,3
21464,49381,8,0,21464,30023,train,35,1,21,3
21464,8424,9,1,21464,30023,train,35,1,21,3
21464,13176,10,1,21464,30023,train,35,1,21,3
21464,28204,11,0,21464,30023,train,35,1,21,3
21464,5450,12,1,21464,30023,train,35,1,21,3
21572,25718,1,1,21572,11528,train,10,3,15,30
21572,6822,2,1,21572,11528,train,10,3,15,30
21572,23543,3,1,21572,11528,train,10,3,15,30
21572,2982,4,1,21572,11528,train,10,3,15,30
21572,30795,5,1,21572,11528,train,10,3,15,30
21572,28436,6,1,21572,11528,train,10,3,15,30
21572,16570,7,1,21572,11528,train,10,3,15,30
21572,30169,8,1,21572,11528,train,10,3,15,30
21572,41370,9,1,21572,11528,train,10,3,15,30
21572,42536,10,1,21572,11528,train,10,3,15,30
21572,40878,11,1,21572,11528,train,10,3,15,30
21572,15675,12,1,21572,11528,train,10,3,15,30
21572,9155,13,1,21572,11528,train,10,3,15,30
21572,36772,14,1,21572,11528,train,10,3,15,30
21572,45493,15,0,21572,11528,train,10,3,15,30
21572,26738,16,1,21572,11528,train,10,3,15,30
21572,28682,17,0,21572,11528,train,10,3,15,30
21572,18020,18,0,21572,11528,train,10,3,15,30
21572,23764,19,1,21572,11528,train,10,3,15,30
21572,43630,20,0,21572,11528,train,10,3,15,30
21580,37795,1,1,21580,3599,train,10,2,9,7
21580,26629,2,1,21580,3599,train,10,2,9,7
21580,27246,3,1,21580,3599,train,10,2,9,7
21580,7963,4,1,21580,3599,train,10,2,9,7
21580,12333,5,1,21580,3599,train,10,2,9,7
21605,36206,1,1,21605,6906,train,11,5,13,28
21605,39275,2,1,21605,6906,train,11,5,13,28
21605,15380,3,1,21605,6906,train,11,5,13,28
21605,14778,4,0,21605,6906,train,11,5,13,28
21605,5194,5,0,21605,6906,train,11,5,13,28
21605,18142,6,0,21605,6906,train,11,5,13,28
21605,3866,7,0,21605,6906,train,11,5,13,28
21605,5750,8,0,21605,6906,train,11,5,13,28
21645,20127,1,1,21645,57371,train,14,0,17,30
21645,24852,2,1,21645,57371,train,14,0,17,30
21645,48595,3,1,21645,57371,train,14,0,17,30
21645,39928,4,1,21645,57371,train,14,0,17,30
21645,42768,5,1,21645,57371,train,14,0,17,30
21645,32205,6,1,21645,57371,train,14,0,17,30
21645,18589,7,0,21645,57371,train,14,0,17,30
21645,21137,8,1,21645,57371,train,14,0,17,30
21645,31555,9,1,21645,57371,train,14,0,17,30
21708,27845,1,1,21708,79,train,8,0,6,30
21708,13176,2,1,21708,79,train,8,0,6,30
21708,19057,3,1,21708,79,train,8,0,6,30
21708,21137,4,1,21708,79,train,8,0,6,30
21708,44910,5,1,21708,79,train,8,0,6,30
21708,32747,6,1,21708,79,train,8,0,6,30
21708,34243,7,1,21708,79,train,8,0,6,30
21708,16616,8,1,21708,79,train,8,0,6,30
21708,23233,9,1,21708,79,train,8,0,6,30
21708,36550,10,1,21708,79,train,8,0,6,30
21778,9213,1,1,21778,57325,train,11,3,14,28
21778,8518,2,1,21778,57325,train,11,3,14,28
21778,23803,3,0,21778,57325,train,11,3,14,28
21778,41259,4,0,21778,57325,train,11,3,14,28
21778,38051,5,1,21778,57325,train,11,3,14,28
21778,30805,6,0,21778,57325,train,11,3,14,28
21778,6873,7,0,21778,57325,train,11,3,14,28
21778,45957,8,0,21778,57325,train,11,3,14,28
21778,47766,9,1,21778,57325,train,11,3,14,28
21778,26209,10,1,21778,57325,train,11,3,14,28
21796,2666,1,0,21796,22125,train,7,5,12,30
21796,24686,2,0,21796,22125,train,7,5,12,30
21796,35964,3,0,21796,22125,train,7,5,12,30
21796,6870,4,0,21796,22125,train,7,5,12,30
21796,32771,5,0,21796,22125,train,7,5,12,30
21796,7338,6,1,21796,22125,train,7,5,12,30
21796,6835,7,0,21796,22125,train,7,5,12,30
21847,39588,1,0,21847,16251,train,4,3,12,30
21847,45063,2,0,21847,16251,train,4,3,12,30
21847,7628,3,0,21847,16251,train,4,3,12,30
21847,47626,4,0,21847,16251,train,4,3,12,30
21847,21616,5,1,21847,16251,train,4,3,12,30
21847,33401,6,1,21847,16251,train,4,3,12,30
21847,36070,7,0,21847,16251,train,4,3,12,30
21847,4562,8,0,21847,16251,train,4,3,12,30
21847,40706,9,1,21847,16251,train,4,3,12,30
21847,41169,10,0,21847,16251,train,4,3,12,30
21847,24764,11,0,21847,16251,train,4,3,12,30
21847,35050,12,0,21847,16251,train,4,3,12,30
21847,37890,13,0,21847,16251,train,4,3,12,30
21847,4193,14,0,21847,16251,train,4,3,12,30
21847,16759,15,0,21847,16251,train,4,3,12,30
21847,7175,16,0,21847,16251,train,4,3,12,30
21847,15613,17,0,21847,16251,train,4,3,12,30
21847,12962,18,0,21847,16251,train,4,3,12,30
21861,35951,1,1,21861,57226,train,48,0,19,2
21861,17104,2,0,21861,57226,train,48,0,19,2
21861,10998,3,0,21861,57226,train,48,0,19,2
21861,45109,4,1,21861,57226,train,48,0,19,2
21894,39657,1,1,21894,10556,train,21,5,10,30
21894,14161,2,1,21894,10556,train,21,5,10,30
21894,38928,3,0,21894,10556,train,21,5,10,30
21957,11281,1,1,21957,33500,train,6,5,17,24
21957,18987,2,1,21957,33500,train,6,5,17,24
21957,17316,3,1,21957,33500,train,6,5,17,24
21957,45239,4,1,21957,33500,train,6,5,17,24
22035,40063,1,1,22035,54298,train,10,3,19,7
22035,47144,2,1,22035,54298,train,10,3,19,7
22035,13176,3,1,22035,54298,train,10,3,19,7
22035,6655,4,1,22035,54298,train,10,3,19,7
22035,5618,5,1,22035,54298,train,10,3,19,7
22035,22935,6,1,22035,54298,train,10,3,19,7
22035,47154,7,1,22035,54298,train,10,3,19,7
22035,21903,8,1,22035,54298,train,10,3,19,7
22035,23889,9,1,22035,54298,train,10,3,19,7
22035,21137,10,1,22035,54298,train,10,3,19,7
22035,46060,11,1,22035,54298,train,10,3,19,7
22035,12896,12,1,22035,54298,train,10,3,19,7
22035,12341,13,0,22035,54298,train,10,3,19,7
22035,27104,14,0,22035,54298,train,10,3,19,7
22035,45007,15,0,22035,54298,train,10,3,19,7
22035,48745,16,0,22035,54298,train,10,3,19,7
22035,30391,17,0,22035,54298,train,10,3,19,7
22035,8424,18,0,22035,54298,train,10,3,19,7
22035,30820,19,0,22035,54298,train,10,3,19,7
22035,22677,20,0,22035,54298,train,10,3,19,7
22035,48750,21,0,22035,54298,train,10,3,19,7
22096,43903,1,1,22096,23002,train,5,1,10,30
22096,4210,2,1,22096,23002,train,5,1,10,30
22096,8859,3,1,22096,23002,train,5,1,10,30
22096,6631,4,1,22096,23002,train,5,1,10,30
22096,35786,5,0,22096,23002,train,5,1,10,30
22096,5609,6,0,22096,23002,train,5,1,10,30
22096,13755,7,0,22096,23002,train,5,1,10,30
22096,40080,8,1,22096,23002,train,5,1,10,30
22096,22487,9,1,22096,23002,train,5,1,10,30
22096,41873,10,1,22096,23002,train,5,1,10,30
22096,19615,11,0,22096,23002,train,5,1,10,30
22096,21019,12,0,22096,23002,train,5,1,10,30
22096,27243,13,0,22096,23002,train,5,1,10,30
22096,19547,14,1,22096,23002,train,5,1,10,30
22096,21376,15,0,22096,23002,train,5,1,10,30
22096,25422,16,1,22096,23002,train,5,1,10,30
22096,25877,17,0,22096,23002,train,5,1,10,30
22096,7715,18,0,22096,23002,train,5,1,10,30
22096,30764,19,0,22096,23002,train,5,1,10,30
22096,32931,20,0,22096,23002,train,5,1,10,30
22100,22935,1,0,22100,54934,train,5,0,17,30
22100,38562,2,0,22100,54934,train,5,0,17,30
22100,4461,3,0,22100,54934,train,5,0,17,30
22100,11140,4,0,22100,54934,train,5,0,17,30
22100,29669,5,0,22100,54934,train,5,0,17,30
22100,2295,6,0,22100,54934,train,5,0,17,30
22100,27156,7,0,22100,54934,train,5,0,17,30
22100,39247,8,0,22100,54934,train,5,0,17,30
22100,8518,9,0,22100,54934,train,5,0,17,30
22100,35973,10,0,22100,54934,train,5,0,17,30
22100,31717,11,0,22100,54934,train,5,0,17,30
22100,49175,12,0,22100,54934,train,5,0,17,30
22126,5258,1,1,22126,20353,train,8,2,10,30
22126,14233,2,1,22126,20353,train,8,2,10,30
22126,46061,3,1,22126,20353,train,8,2,10,30
22146,48417,1,1,22146,6513,train,20,2,10,30
22146,39276,2,1,22146,6513,train,20,2,10,30
22146,15984,3,0,22146,6513,train,20,2,10,30
22146,48220,4,1,22146,6513,train,20,2,10,30
22146,49026,5,1,22146,6513,train,20,2,10,30
22146,31635,6,1,22146,6513,train,20,2,10,30
22150,45007,1,1,22150,7797,train,4,0,14,30
22150,9839,2,1,22150,7797,train,4,0,14,30
22150,39180,3,0,22150,7797,train,4,0,14,30
22150,13176,4,0,22150,7797,train,4,0,14,30
22150,46979,5,0,22150,7797,train,4,0,14,30
22150,21903,6,0,22150,7797,train,4,0,14,30
22150,10978,7,0,22150,7797,train,4,0,14,30
22150,28849,8,0,22150,7797,train,4,0,14,30
22150,47209,9,0,22150,7797,train,4,0,14,30
22150,31717,10,0,22150,7797,train,4,0,14,30
22150,22935,11,1,22150,7797,train,4,0,14,30
22150,10749,12,0,22150,7797,train,4,0,14,30
22150,18479,13,0,22150,7797,train,4,0,14,30
22194,48559,1,0,22194,47614,train,4,4,13,7
22194,8736,2,0,22194,47614,train,4,4,13,7
22194,9604,3,0,22194,47614,train,4,4,13,7
22194,6287,4,0,22194,47614,train,4,4,13,7
22194,39108,5,0,22194,47614,train,4,4,13,7
22194,25466,6,0,22194,47614,train,4,4,13,7
22194,9292,7,1,22194,47614,train,4,4,13,7
22194,11773,8,0,22194,47614,train,4,4,13,7
22194,47626,9,1,22194,47614,train,4,4,13,7
22194,37687,10,0,22194,47614,train,4,4,13,7
22194,23178,11,0,22194,47614,train,4,4,13,7
22290,5479,1,1,22290,7086,train,14,0,10,30
22290,3339,2,1,22290,7086,train,14,0,10,30
22290,10407,3,1,22290,7086,train,14,0,10,30
22290,12797,4,1,22290,7086,train,14,0,10,30
22290,23270,5,0,22290,7086,train,14,0,10,30
22290,32403,6,0,22290,7086,train,14,0,10,30
22290,23236,7,0,22290,7086,train,14,0,10,30
22290,7508,8,0,22290,7086,train,14,0,10,30
22290,40516,9,0,22290,7086,train,14,0,10,30
22290,27336,10,0,22290,7086,train,14,0,10,30
22290,32717,11,1,22290,7086,train,14,0,10,30
22352,32478,1,1,22352,53858,train,6,5,13,24
22352,41352,2,0,22352,53858,train,6,5,13,24
22352,48697,3,0,22352,53858,train,6,5,13,24
22352,25588,4,1,22352,53858,train,6,5,13,24
22486,25495,1,1,22486,13717,train,5,6,15,12
22486,32331,2,1,22486,13717,train,5,6,15,12
22486,40063,3,1,22486,13717,train,5,6,15,12
22486,3044,4,1,22486,13717,train,5,6,15,12
22486,33548,5,1,22486,13717,train,5,6,15,12
22486,46820,6,0,22486,13717,train,5,6,15,12
22486,6340,7,1,22486,13717,train,5,6,15,12
22486,41273,8,1,22486,13717,train,5,6,15,12
22486,43967,9,0,22486,13717,train,5,6,15,12
22486,22963,10,0,22486,13717,train,5,6,15,12
22486,42557,11,1,22486,13717,train,5,6,15,12
22486,46572,12,0,22486,13717,train,5,6,15,12
22594,17902,1,1,22594,12990,train,9,1,8,30
22594,24532,2,1,22594,12990,train,9,1,8,30
22669,12911,1,1,22669,60855,train,7,2,9,2
22669,18201,2,0,22669,60855,train,7,2,9,2
22669,27024,3,0,22669,60855,train,7,2,9,2
22669,2581,4,0,22669,60855,train,7,2,9,2
22669,27240,5,0,22669,60855,train,7,2,9,2
22669,37634,6,0,22669,60855,train,7,2,9,2
22669,13011,7,0,22669,60855,train,7,2,9,2
22729,43610,1,1,22729,21293,train,4,6,17,1
22729,19660,2,1,22729,21293,train,4,6,17,1
22729,27325,3,1,22729,21293,train,4,6,17,1
22729,7708,4,0,22729,21293,train,4,6,17,1
23034,15981,1,1,23034,36517,train,30,0,7,5
23034,5928,2,1,23034,36517,train,30,0,7,5
23034,18531,3,0,23034,36517,train,30,0,7,5
23034,45161,4,1,23034,36517,train,30,0,7,5
23034,20241,5,1,23034,36517,train,30,0,7,5
23034,33015,6,0,23034,36517,train,30,0,7,5
23034,6747,7,1,23034,36517,train,30,0,7,5
23034,8588,8,1,23034,36517,train,30,0,7,5
23034,23888,9,1,23034,36517,train,30,0,7,5
23034,41519,10,1,23034,36517,train,30,0,7,5
23046,481,1,0,23046,11340,train,4,3,19,6
23046,21616,2,1,23046,11340,train,4,3,19,6
23046,42265,3,0,23046,11340,train,4,3,19,6
23046,39928,4,0,23046,11340,train,4,3,19,6
23046,44422,5,1,23046,11340,train,4,3,19,6
23046,21543,6,1,23046,11340,train,4,3,19,6
23046,41030,7,0,23046,11340,train,4,3,19,6
23046,340,8,0,23046,11340,train,4,3,19,6
23046,18531,9,1,23046,11340,train,4,3,19,6
23046,8988,10,0,23046,11340,train,4,3,19,6
23046,41006,11,0,23046,11340,train,4,3,19,6
23046,46962,12,0,23046,11340,train,4,3,19,6
23046,40706,13,1,23046,11340,train,4,3,19,6
23046,41220,14,0,23046,11340,train,4,3,19,6
23046,7228,15,1,23046,11340,train,4,3,19,6
23046,8092,16,0,23046,11340,train,4,3,19,6
23046,18441,17,0,23046,11340,train,4,3,19,6
23046,34126,18,1,23046,11340,train,4,3,19,6
23046,29662,19,0,23046,11340,train,4,3,19,6
23046,48595,20,1,23046,11340,train,4,3,19,6
23046,39980,21,0,23046,11340,train,4,3,19,6
23046,28199,22,1,23046,11340,train,4,3,19,6
23046,44303,23,1,23046,11340,train,4,3,19,6
23077,30088,1,1,23077,29058,train,100,6,13,6
23077,21616,2,1,23077,29058,train,100,6,13,6
23077,47209,3,1,23077,29058,train,100,6,13,6
23077,19820,4,1,23077,29058,train,100,6,13,6
23077,47325,5,1,23077,29058,train,100,6,13,6
23077,32177,6,1,23077,29058,train,100,6,13,6
23077,8297,7,1,23077,29058,train,100,6,13,6
23077,1628,8,0,23077,29058,train,100,6,13,6
23077,9952,9,1,23077,29058,train,100,6,13,6
23077,37803,10,0,23077,29058,train,100,6,13,6
23077,38051,11,0,23077,29058,train,100,6,13,6
23077,13984,12,1,23077,29058,train,100,6,13,6
23077,34126,13,1,23077,29058,train,100,6,13,6
23077,13780,14,1,23077,29058,train,100,6,13,6
23077,20052,15,0,23077,29058,train,100,6,13,6
23077,5876,16,0,23077,29058,train,100,6,13,6
23077,11913,17,1,23077,29058,train,100,6,13,6
23077,47601,18,0,23077,29058,train,100,6,13,6
23080,21137,1,1,23080,40341,train,13,0,17,21
23080,1804,2,0,23080,40341,train,13,0,17,21
23080,35851,3,1,23080,40341,train,13,0,17,21
23080,4562,4,0,23080,40341,train,13,0,17,21
23080,13984,5,0,23080,40341,train,13,0,17,21
23080,10749,6,1,23080,40341,train,13,0,17,21
23080,21938,7,0,23080,40341,train,13,0,17,21
23080,9159,8,0,23080,40341,train,13,0,17,21
23080,42134,9,0,23080,40341,train,13,0,17,21
23080,248,10,0,23080,40341,train,13,0,17,21
23080,2716,11,1,23080,40341,train,13,0,17,21
23080,45210,12,1,23080,40341,train,13,0,17,21
23080,24177,13,0,23080,40341,train,13,0,17,21
23080,34050,14,1,23080,40341,train,13,0,17,21
23084,21903,1,1,23084,43887,train,4,3,0,30
23084,13176,2,1,23084,43887,train,4,3,0,30
23084,26900,3,1,23084,43887,train,4,3,0,30
23084,39922,4,1,23084,43887,train,4,3,0,30
23084,32079,5,1,23084,43887,train,4,3,0,30
23084,30162,6,1,23084,43887,train,4,3,0,30
23084,5962,7,0,23084,43887,train,4,3,0,30
23084,31759,8,0,23084,43887,train,4,3,0,30
23200,31343,1,1,23200,21504,train,7,5,12,30
23294,49628,1,1,23294,25044,train,7,4,14,6
23294,33000,2,1,23294,25044,train,7,4,14,6
23294,27392,3,1,23294,25044,train,7,4,14,6
23294,7781,4,1,23294,25044,train,7,4,14,6
23294,4799,5,1,23294,25044,train,7,4,14,6
23294,20082,6,1,23294,25044,train,7,4,14,6
23294,18465,7,1,23294,25044,train,7,4,14,6
23294,45083,8,1,23294,25044,train,7,4,14,6
23294,23236,9,1,23294,25044,train,7,4,14,6
23294,9808,10,1,23294,25044,train,7,4,14,6
23294,5491,11,1,23294,25044,train,7,4,14,6
23294,1376,12,1,23294,25044,train,7,4,14,6
23294,6719,13,1,23294,25044,train,7,4,14,6
23294,2124,14,1,23294,25044,train,7,4,14,6
23294,44375,15,1,23294,25044,train,7,4,14,6
23294,33290,16,1,23294,25044,train,7,4,14,6
23294,311,17,1,23294,25044,train,7,4,14,6
23294,12456,18,0,23294,25044,train,7,4,14,6
23294,22950,19,0,23294,25044,train,7,4,14,6
23294,31506,20,0,23294,25044,train,7,4,14,6
23294,24964,21,0,23294,25044,train,7,4,14,6
23294,30305,22,0,23294,25044,train,7,4,14,6
23294,10749,23,0,23294,25044,train,7,4,14,6
23294,40992,24,0,23294,25044,train,7,4,14,6
23294,31727,25,0,23294,25044,train,7,4,14,6
23294,34126,26,0,23294,25044,train,7,4,14,6
23294,7746,27,0,23294,25044,train,7,4,14,6
23294,33731,28,0,23294,25044,train,7,4,14,6
23294,25087,29,0,23294,25044,train,7,4,14,6
23294,8955,30,0,23294,25044,train,7,4,14,6
23294,42389,31,0,23294,25044,train,7,4,14,6
23294,30391,32,0,23294,25044,train,7,4,14,6
23294,13076,33,0,23294,25044,train,7,4,14,6
23294,22922,34,0,23294,25044,train,7,4,14,6
23294,9018,35,0,23294,25044,train,7,4,14,6
23733,29694,1,0,23733,25053,train,6,6,12,30
23733,21288,2,1,23733,25053,train,6,6,12,30
23733,30450,3,1,23733,25053,train,6,6,12,30
23744,5808,1,1,23744,35583,train,83,5,7,6
23744,26620,2,1,23744,35583,train,83,5,7,6
23744,19311,3,1,23744,35583,train,83,5,7,6
23744,18689,4,1,23744,35583,train,83,5,7,6
23744,432,5,1,23744,35583,train,83,5,7,6
23744,47209,6,1,23744,35583,train,83,5,7,6
23744,5876,7,1,23744,35583,train,83,5,7,6
23744,33120,8,1,23744,35583,train,83,5,7,6
23744,32624,9,1,23744,35583,train,83,5,7,6
23744,25636,10,1,23744,35583,train,83,5,7,6
23744,12975,11,0,23744,35583,train,83,5,7,6
23744,43295,12,1,23744,35583,train,83,5,7,6
23744,36490,13,1,23744,35583,train,83,5,7,6
23777,37710,1,1,23777,33810,train,13,4,16,9
23777,196,2,0,23777,33810,train,13,4,16,9
23960,5385,1,1,23960,30208,train,16,1,14,30
23960,41249,2,0,23960,30208,train,16,1,14,30
23960,23319,3,0,23960,30208,train,16,1,14,30
23960,29956,4,0,23960,30208,train,16,1,14,30
23960,32712,5,0,23960,30208,train,16,1,14,30
23960,36086,6,1,23960,30208,train,16,1,14,30
23960,40348,7,1,23960,30208,train,16,1,14,30
24211,5077,1,1,24211,37447,train,4,1,19,13
24211,14218,2,1,24211,37447,train,4,1,19,13
24211,27845,3,1,24211,37447,train,4,1,19,13
24211,38890,4,1,24211,37447,train,4,1,19,13
24211,24852,5,1,24211,37447,train,4,1,19,13
24211,31041,6,1,24211,37447,train,4,1,19,13
24230,30489,1,0,24230,41156,train,4,0,8,30
24230,40174,2,1,24230,41156,train,4,0,8,30
24230,24964,3,1,24230,41156,train,4,0,8,30
24230,28985,4,1,24230,41156,train,4,0,8,30
24230,322,5,1,24230,41156,train,4,0,8,30
24230,37687,6,1,24230,41156,train,4,0,8,30
24230,42828,7,1,24230,41156,train,4,0,8,30
24230,13176,8,1,24230,41156,train,4,0,8,30
24230,39408,9,0,24230,41156,train,4,0,8,30
24230,8424,10,0,24230,41156,train,4,0,8,30
24230,6555,11,0,24230,41156,train,4,0,8,30
24239,7736,1,1,24239,32956,train,9,2,15,30
24239,11461,2,1,24239,32956,train,9,2,15,30
24239,38558,3,1,24239,32956,train,9,2,15,30
24239,28465,4,1,24239,32956,train,9,2,15,30
24239,22882,5,1,24239,32956,train,9,2,15,30
24239,34050,6,1,24239,32956,train,9,2,15,30
24239,46654,7,1,24239,32956,train,9,2,15,30
24239,37131,8,1,24239,32956,train,9,2,15,30
24239,13806,9,1,24239,32956,train,9,2,15,30
24386,287,1,1,24386,60030,train,8,1,15,8
24416,13032,1,1,24416,53050,train,56,3,14,1
24416,10473,2,1,24416,53050,train,56,3,14,1
24416,40688,3,1,24416,53050,train,56,3,14,1
24416,31759,4,1,24416,53050,train,56,3,14,1
24416,6184,5,1,24416,53050,train,56,3,14,1
24416,17207,6,1,24416,53050,train,56,3,14,1
24416,32403,7,1,24416,53050,train,56,3,14,1
24416,2457,8,1,24416,53050,train,56,3,14,1
24416,21573,9,1,24416,53050,train,56,3,14,1
24416,11759,10,1,24416,53050,train,56,3,14,1
24416,15541,11,1,24416,53050,train,56,3,14,1
24416,38928,12,1,24416,53050,train,56,3,14,1
24416,19828,13,1,24416,53050,train,56,3,14,1
24417,6358,1,0,24417,10511,train,16,0,17,17
24417,46979,2,0,24417,10511,train,16,0,17,17
24431,13176,1,1,24431,16922,train,31,0,12,30
24431,19057,2,1,24431,16922,train,31,0,12,30
24431,47209,3,1,24431,16922,train,31,0,12,30
24431,21137,4,1,24431,16922,train,31,0,12,30
24431,47626,5,1,24431,16922,train,31,0,12,30
24431,32578,6,1,24431,16922,train,31,0,12,30
24431,17429,7,0,24431,16922,train,31,0,12,30
24431,32864,8,0,24431,16922,train,31,0,12,30
24431,2537,9,0,24431,16922,train,31,0,12,30
24431,40709,10,0,24431,16922,train,31,0,12,30
24431,25138,11,1,24431,16922,train,31,0,12,30
24431,39877,12,1,24431,16922,train,31,0,12,30
24431,36082,13,1,24431,16922,train,31,0,12,30
24431,24489,14,0,24431,16922,train,31,0,12,30
24431,17948,15,0,24431,16922,train,31,0,12,30
24431,27966,16,0,24431,16922,train,31,0,12,30
24431,48364,17,0,24431,16922,train,31,0,12,30
24431,34126,18,1,24431,16922,train,31,0,12,30
24461,1124,1,0,24461,55432,train,8,1,9,30
24461,1463,2,1,24461,55432,train,8,1,9,30
24461,46654,3,1,24461,55432,train,8,1,9,30
24461,48364,4,0,24461,55432,train,8,1,9,30
24461,47145,5,0,24461,55432,train,8,1,9,30
24629,42742,1,1,24629,46683,train,30,5,18,2
24629,9036,2,1,24629,46683,train,30,5,18,2
24629,45200,3,1,24629,46683,train,30,5,18,2
24664,28900,1,0,24664,47668,train,11,6,5,17
24664,28911,2,0,24664,47668,train,11,6,5,17
24664,10673,3,0,24664,47668,train,11,6,5,17
24664,21497,4,1,24664,47668,train,11,6,5,17
24664,31683,5,0,24664,47668,train,11,6,5,17
24664,41863,6,1,24664,47668,train,11,6,5,17
24664,17616,7,1,24664,47668,train,11,6,5,17
24664,13944,8,1,24664,47668,train,11,6,5,17
24664,40910,9,1,24664,47668,train,11,6,5,17
24664,17341,10,1,24664,47668,train,11,6,5,17
24664,27801,11,1,24664,47668,train,11,6,5,17
24664,40592,12,1,24664,47668,train,11,6,5,17
24664,33452,13,1,24664,47668,train,11,6,5,17
24664,44234,14,1,24664,47668,train,11,6,5,17
24664,36884,15,0,24664,47668,train,11,6,5,17
24664,29520,16,1,24664,47668,train,11,6,5,17
24664,44167,17,0,24664,47668,train,11,6,5,17
24862,9623,1,1,24862,53299,train,6,0,9,11
24862,44142,2,1,24862,53299,train,6,0,9,11
24862,24852,3,1,24862,53299,train,6,0,9,11
24862,11662,4,1,24862,53299,train,6,0,9,11
24862,19068,5,0,24862,53299,train,6,0,9,11
24862,46227,6,0,24862,53299,train,6,0,9,11
24862,43279,7,1,24862,53299,train,6,0,9,11
24862,39408,8,0,24862,53299,train,6,0,9,11
24862,21137,9,1,24862,53299,train,6,0,9,11
24921,36523,1,1,24921,38612,train,6,6,14,22
24921,15261,2,0,24921,38612,train,6,6,14,22
24921,33120,3,1,24921,38612,train,6,6,14,22
24921,48628,4,0,24921,38612,train,6,6,14,22
24921,33527,5,1,24921,38612,train,6,6,14,22
24921,9154,6,1,24921,38612,train,6,6,14,22
24921,21863,7,0,24921,38612,train,6,6,14,22
24921,19057,8,0,24921,38612,train,6,6,14,22
24921,28985,9,0,24921,38612,train,6,6,14,22
24921,43789,10,0,24921,38612,train,6,6,14,22
24994,5883,1,1,24994,50723,train,4,0,19,7
24994,28373,2,1,24994,50723,train,4,0,19,7
24994,26298,3,1,24994,50723,train,4,0,19,7
24994,18599,4,0,24994,50723,train,4,0,19,7
24994,39619,5,0,24994,50723,train,4,0,19,7
24994,24499,6,0,24994,50723,train,4,0,19,7
24994,21903,7,0,24994,50723,train,4,0,19,7
24994,27596,8,0,24994,50723,train,4,0,19,7
24994,30676,9,0,24994,50723,train,4,0,19,7
24994,3339,10,0,24994,50723,train,4,0,19,7
24994,45249,11,0,24994,50723,train,4,0,19,7
24994,27845,12,0,24994,50723,train,4,0,19,7
24994,9839,13,0,24994,50723,train,4,0,19,7
24997,21386,1,1,24997,56536,train,6,6,18,7
24997,33198,2,1,24997,56536,train,6,6,18,7
24997,43726,3,1,24997,56536,train,6,6,18,7
24997,45570,4,0,24997,56536,train,6,6,18,7
24997,42803,5,1,24997,56536,train,6,6,18,7
25162,42736,1,1,25162,35796,train,9,2,14,4
25162,25407,2,1,25162,35796,train,9,2,14,4
25219,16309,1,1,25219,51204,train,9,2,10,27
25219,38949,2,1,25219,51204,train,9,2,10,27
25219,264,3,1,25219,51204,train,9,2,10,27
25219,21225,4,1,25219,51204,train,9,2,10,27
25219,20955,5,1,25219,51204,train,9,2,10,27
25219,32478,6,1,25219,51204,train,9,2,10,27
25219,1819,7,1,25219,51204,train,9,2,10,27
25219,11073,8,1,25219,51204,train,9,2,10,27
25219,8296,9,0,25219,51204,train,9,2,10,27
